SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000964.3	2740769	2740846	+	BSU_none_34	S1009	gene		2740769	2740846	2740769	2740846	1	2740769	2740846	Y	
NC_000964.3	2741357	2742112	-	BSU26830	yrpE	gene		2741357	2742112	2741357	2742112	1	2741357	2742112	Y	
NC_000964.3	2742244	2742774	-	BSU26840	sigZ	gene		2742244	2742774	2742244	2742774	1	2742244	2742774	Y	
NC_000964.3	2742909	2743889	+	BSU26850	yrpG	gene		2742909	2743889	2742909	2743889	1	2742909	2743889	Y	
NC_000964.3	2744163	2745479	-	BSU26860	yraO	gene		2744163	2745479	2744163	2745479	1	2744163	2745479	Y	
NC_000964.3	2745594	2746463	-	BSU26870	yraN	gene		2745594	2746463	2745594	2746463	1	2745594	2746463	Y	
NC_000964.3	2746608	2747711	+	BSU26880	yraM	gene		2746608	2747711	2746608	2747711	1	2746608	2747711	Y	
NC_000964.3	2747984	2748817	-	BSU26890	csn	gene		2747984	2748817	2747984	2748817	1	2747984	2748817	Y	
NC_000964.3	2749090	2749173	+	BSU_none_35	S1013	gene		2749090	2749173	2749090	2749173	1	2749090	2749173	Y	
NC_000964.3	2749260	2749523	+	BSU26900	yraL	gene		2749260	2749523	2749260	2749523	1	2749260	2749523	Y	
NC_000964.3	2749660	2750475	+	BSU26910	yraK	gene		2749660	2750475	2749660	2750475	1	2749660	2750475	Y	
NC_000964.3	2750883	2751239	-	BSU26920	yraJ	gene		2750883	2751239	2750883	2751239	1	2750883	2751239	Y	
NC_000964.3	2751292	2751726	-	BSU26930	yraI	gene		2751292	2751726	2751292	2751726	1	2751292	2751726	Y	
NC_000964.3	2752167	2752553	-	BSU26940	yraH	gene		2752167	2752553	2752167	2752553	1	2752167	2752553	Y	
NC_000964.3	2752802	2753047	+	BSU26950	yraG	gene		2752802	2753047	2752802	2753047	1	2752802	2753047	Y	
NC_000964.3	2753065	2753433	+	BSU26960	yraF	gene		2753065	2753433	2753065	2753433	1	2753065	2753433	Y	
NC_000964.3	2753452	2754588	+	BSU26970	adhB	gene		2753452	2754588	2753452	2754588	1	2753452	2754588	Y	
NC_000964.3	2754607	2754804	+	BSU26980	yraE	gene		2754607	2754804	2754607	2754804	1	2754607	2754804	Y	
NC_000964.3	2754820	2755119	+	BSU26990	yraD	gene		2754820	2755119	2754820	2755119	1	2754820	2755119	Y	
NC_000964.3	2755382	2755804	-	BSU27000	yraB	gene		2755382	2755804	2755382	2755804	1	2755382	2755804	Y	
NC_000964.3	2756312	2757361	+	BSU27010	adhA	gene		2756312	2757361	2756312	2757361	1	2756312	2757361	Y	
NC_000964.3	2757492	2758001	+	BSU27020	yraA	gene		2757492	2758001	2757492	2758001	1	2757492	2758001	Y	
NC_000964.3	2758043	2760076	-	BSU27030	sacC	gene		2758043	2760076	2758043	2760076	1	2758043	2760076	Y	
NC_000964.3	2760233	2761060	-	BSU27040	levG	gene		2760233	2761060	2760233	2761060	1	2760233	2761060	Y	
NC_000964.3	2761081	2761890	-	BSU27050	levF	gene		2761081	2761890	2761081	2761890	1	2761081	2761890	Y	
NC_000964.3	2761907	2762395	-	BSU27060	levE	gene		2761907	2762395	2761907	2762395	1	2761907	2762395	Y	
NC_000964.3	2762395	2762835	-	BSU27070	levD	gene		2762395	2762835	2762395	2762835	1	2762395	2762835	Y	
NC_000964.3	2763025	2765832	-	BSU27080	levR	gene		2763025	2765832	2763025	2765832	1	2763025	2765832	Y	
NC_000964.3	2766558	2767946	+	BSU27090	aapA	gene		2766558	2767946	2766558	2767946	1	2766558	2767946	Y	
NC_000964.3	2768042	2768674	-	BSU27100	yrhP	gene		2768042	2768674	2768042	2768674	1	2768042	2768674	Y	
NC_000964.3	2768827	2769654	+	BSU27110	yrhO	gene		2768827	2769654	2768827	2769654	1	2768827	2769654	Y	
NC_000964.3	2769850	2770350	+	BSU27120	sigV	gene		2769850	2770350	2769850	2770350	1	2769850	2770350	Y	
NC_000964.3	2770350	2771207	+	BSU27130	rsiV	gene		2770350	2771207	2770350	2771207	1	2770350	2771207	Y	
NC_000964.3	2771318	2773222	+	BSU27140	oatA	gene		2771318	2773222	2771318	2773222	1	2771318	2773222	Y	
NC_000964.3	2773356	2773646	+	BSU27150	yrhK	gene		2773356	2773646	2773356	2773646	1	2773356	2773646	Y	
NC_000964.3	2773764	2773889	+	BSU_none_140	S1022	ncRNA		2773764	2773889	2773764	2773889	1	2773764	2773889	Y	
NC_000964.3	2773890	2777054	-	BSU27160	cypB	gene		2773890	2777054	2773890	2777054	1	2773890	2777054	Y	
NC_000964.3	2777070	2777654	-	BSU27170	bscR	gene		2777070	2777654	2777070	2777654	1	2777070	2777654	Y	
NC_000964.3	2777877	2778419	-	BSU27180	yrhH	gene		2777877	2778419	2777877	2778419	1	2777877	2778419	Y	
NC_000964.3	2778608	2778766	-	BSU_none_36	S1024	gene		2778608	2778766	2778608	2778766	1	2778608	2778766	Y	
NC_000964.3	2778792	2778922	-	BSU_none_45	S1025	gene		2778792	2778922	2778792	2778922	1	2778792	2778922	Y	
NC_000964.3	2778923	2779072	-	BSU27190	yrzI	gene		2778923	2779072	2778923	2779072	1	2778923	2779072	Y	
NC_000964.3	2779073	2779163	-	BSU_none_46	S1026	ncRNA		2779073	2779163	2779073	2779163	1	2779073	2779163	Y	
NC_000964.3	2779165	2779384	-	BSU_none_141	S1027	ncRNA		2779165	2779384	2779165	2779384	1	2779165	2779384	Y	
NC_000964.3	2779462	2780262	-	BSU27200	yrhG	gene		2779462	2780262	2779462	2780262	1	2779462	2780262	Y	
NC_000964.3	2780331	2780484	-	BSU_none_142	S1029	ncRNA		2780331	2780484	2780331	2780484	1	2780331	2780484	Y	
NC_000964.3	2780525	2780893	-	BSU27210	yrhF	gene		2780525	2780893	2780525	2780893	1	2780525	2780893	Y	
NC_000964.3	2781209	2784151	+	BSU27220	yrhE	gene		2781209	2784151	2781209	2784151	1	2781209	2784151	Y	
NC_000964.3	2784170	2784652	+	BSU27230	yrhD	gene		2784170	2784652	2784170	2784652	1	2784170	2784652	Y	
NC_000964.3	2784688	2784918	-	BSU27240	yrhC	gene		2784688	2784918	2784688	2784918	1	2784688	2784918	Y	
NC_000964.3	2785001	2786140	-	BSU27250	yrhB	gene		2785001	2786140	2785001	2786140	1	2785001	2786140	Y	
NC_000964.3	2786142	2787065	-	BSU27260	mccA	gene		2786142	2787065	2786142	2787065	1	2786142	2787065	Y	
NC_000964.3	2787130	2787825	-	BSU27270	mtn	gene		2787130	2787825	2787130	2787825	1	2787130	2787825	Y	
NC_000964.3	2787846	2788487	-	BSU27280	yrrT	gene		2787846	2788487	2787846	2788487	1	2787846	2788487	Y	
NC_000964.3	2788680	2788883	+	BSU27290	yrzA	gene		2788680	2788883	2788680	2788883	1	2788680	2788883	Y	
NC_000964.3	2788920	2789621	-	BSU27300	yrrS	gene		2788920	2789621	2788920	2789621	1	2788920	2789621	Y	
NC_000964.3	2789686	2791440	-	BSU27310	pbpI	gene		2789686	2791440	2789686	2791440	1	2789686	2791440	Y	
NC_000964.3	2791494	2791967	-	BSU27320	greA	gene		2791494	2791967	2791494	2791967	1	2791494	2791967	Y	
NC_000964.3	2792218	2792853	-	BSU27330	udk	gene		2792218	2792853	2792218	2792853	1	2792218	2792853	Y	
NC_000964.3	2792860	2794128	-	BSU27340	yrrO	gene		2792860	2794128	2792860	2794128	1	2792860	2794128	Y	
NC_000964.3	2794147	2795076	-	BSU27350	yrrN	gene		2794147	2795076	2794147	2795076	1	2794147	2795076	Y	
NC_000964.3	2795082	2795735	-	BSU27360	yrrM	gene		2795082	2795735	2795082	2795735	1	2795082	2795735	Y	
NC_000964.3	2795887	2796969	-	BSU27370	yrrL	gene		2795887	2796969	2795887	2796969	1	2795887	2796969	Y	
NC_000964.3	2797100	2797381	-	BSU27380	yrzB	gene		2797100	2797381	2797100	2797381	1	2797100	2797381	Y	
NC_000964.3	2797399	2797815	-	BSU27390	yrrK	gene		2797399	2797815	2797399	2797815	1	2797399	2797815	Y	
NC_000964.3	2797823	2798089	-	BSU27400	yrzL	gene		2797823	2798089	2797823	2798089	1	2797823	2798089	Y	
NC_000964.3	2798008	2799197	+	BSU_none_143	S1038	ncRNA		2798008	2799197	2798008	2799197	1	2798008	2799197	Y	
NC_000964.3	2798174	2800810	-	BSU27410	alaS	gene		2798174	2800810	2798174	2800810	1	2798174	2800810	Y	
NC_000964.3	2800853	2801109	-	Leader_alaS	alaS_leader	riboswitch		2800853	2801109	2800853	2801109	1	2800853	2801109	Y	
NC_000964.3	2801141	2802202	-	BSU27420	yrrI	gene		2801141	2802202	2801141	2802202	1	2801141	2802202	Y	
NC_000964.3	2802358	2803086	+	BSU27430	glnQ	gene		2802358	2803086	2802358	2803086	1	2802358	2803086	Y	
NC_000964.3	2803108	2803929	+	BSU27440	glnH	gene		2803108	2803929	2803108	2803929	1	2803108	2803929	Y	
NC_000964.3	2803990	2804640	+	BSU27450	glnM	gene		2803990	2804640	2803990	2804640	1	2803990	2804640	Y	
NC_000964.3	2804657	2805313	+	BSU27460	glnP	gene		2804657	2805313	2804657	2805313	1	2804657	2805313	Y	
NC_000964.3	2805348	2805479	-	BSU27468	yrzQ	gene		2805348	2805479	2805348	2805479	1	2805348	2805479	Y	
NC_000964.3	2805501	2805692	-	BSU27469	yrzR	gene		2805501	2805692	2805501	2805692	1	2805501	2805692	Y	
NC_000964.3	2805704	2806228	-	BSU27470	yrrD	gene		2805704	2806228	2805704	2806228	1	2805704	2806228	Y	
NC_000964.3	2806286	2808682	-	BSU27480	yrrC	gene		2806286	2808682	2806286	2808682	1	2806286	2808682	Y	
NC_000964.3	2806566	2806915	+	BSU_none_144	S1042	ncRNA		2806566	2806915	2806566	2806915	1	2806566	2806915	Y	
NC_000964.3	2808707	2809327	-	BSU27490	yrrB	gene		2808707	2809327	2808707	2809327	1	2808707	2809327	Y	
NC_000964.3	2809413	2810528	-	BSU27500	trmU	gene		2809413	2810528	2809413	2810528	1	2809413	2810528	Y	
NC_000964.3	2810559	2811698	-	BSU27510	yrvO	gene		2810559	2811698	2810559	2811698	1	2810559	2811698	Y	
NC_000964.3	2811717	2812133	-	BSU27520	cymR	gene		2811717	2812133	2811717	2812133	1	2811717	2812133	Y	
NC_000964.3	2812336	2813601	+	BSU27530	yrvN	gene		2812336	2813601	2812336	2813601	1	2812336	2813601	Y	
NC_000964.3	2813643	2814407	-	BSU27540	yrvM	gene		2813643	2814407	2813643	2814407	1	2813643	2814407	Y	
NC_000964.3	2814743	2816521	-	BSU27550	aspS	gene		2814743	2816521	2814743	2816521	1	2814743	2816521	Y	
NC_000964.3	2816535	2817809	-	BSU27560	hisS	gene		2816535	2817809	2816535	2817809	1	2816535	2817809	Y	
NC_000964.3	2817867	2818162	-	Leader_hisS	hisS_leader	riboswitch		2817867	2818162	2817867	2818162	1	2817867	2818162	Y	
NC_000964.3	2818191	2818361	-	BSU27570	yrzK	gene		2818191	2818361	2818191	2818361	1	2818191	2818361	Y	
NC_000964.3	2818494	2820050	+	BSU27580	yrvJ	gene		2818494	2820050	2818494	2820050	1	2818494	2820050	Y	
NC_000964.3	2820077	2820475	-	BSU27590	yrvI	gene		2820077	2820475	2820077	2820475	1	2820077	2820475	Y	
NC_000964.3	2820529	2822733	-	BSU27600	relA	gene		2820529	2822733	2820529	2822733	1	2820529	2822733	Y	
NC_000964.3	2822901	2823413	-	BSU27610	apt	gene		2822901	2823413	2822901	2823413	1	2822901	2823413	Y	
NC_000964.3	2823419	2825779	-	BSU27620	recJ	gene		2823419	2825779	2823419	2825779	1	2823419	2825779	Y	
NC_000964.3	2825846	2826169	-	BSU27630	yrvD	gene		2825846	2826169	2825846	2826169	1	2825846	2826169	Y	
NC_000964.3	2826245	2826742	-	BSU27640	yrvC	gene		2826245	2826742	2826245	2826742	1	2826245	2826742	Y	
NC_000964.3	2826900	2829113	-	BSU27650	secDF	gene		2826900	2829113	2826900	2829113	1	2826900	2829113	Y	
NC_000964.3	2829152	2829448	-	BSU27660	comN	gene		2829152	2829448	2829152	2829448	1	2829152	2829448	Y	
NC_000964.3	2829564	2831120	+	BSU27670	spoVB	gene		2829564	2831120	2829564	2831120	1	2829564	2831120	Y	
NC_000964.3	2831124	2831780	-	BSU27680	yrbG	gene		2831124	2831780	2831124	2831780	1	2831124	2831780	Y	
NC_000964.3	2831915	2832367	+	BSU27690	yrzE	gene		2831915	2832367	2831915	2832367	1	2831915	2832367	Y	
NC_000964.3	2832424	2832690	-	BSU27700	yajC	gene		2832424	2832690	2832424	2832690	1	2832424	2832690	Y	
NC_000964.3	2832727	2833872	-	BSU27710	tgt	gene		2832727	2833872	2832727	2833872	1	2832727	2833872	Y	
NC_000964.3	2833899	2834927	-	BSU27720	queA	gene		2833899	2834927	2833899	2834927	1	2833899	2834927	Y	
NC_000964.3	2834957	2835157	-	BSU27729	yrzS	gene		2834957	2835157	2834957	2835157	1	2834957	2835157	Y	
NC_000964.3	2835150	2836154	-	BSU27730	ruvB	gene		2835150	2836154	2835150	2836154	1	2835150	2836154	Y	
NC_000964.3	2836165	2836770	-	BSU27740	ruvA	gene		2836165	2836770	2836165	2836770	1	2836165	2836770	Y	
NC_000964.3	2836909	2837421	-	BSU27750	bofC	gene		2836909	2837421	2836909	2837421	1	2836909	2837421	Y	
NC_000964.3	2837469	2838776	-	BSU27760	csbX	gene		2837469	2838776	2837469	2838776	1	2837469	2838776	Y	
NC_000964.3	2838847	2839872	-	BSU27770	yrbE	gene		2838847	2839872	2838847	2839872	1	2838847	2839872	Y	
NC_000964.3	2840110	2840757	+	BSU27785	yrzF	gene		2840110	2840757	2840110	2840757	1	2840110	2840757	Y	
NC_000964.3	2840803	2840925	-	BSU_none_37	S1052	gene		2840803	2840925	2840803	2840925	1	2840803	2840925	Y	
NC_000964.3	2841169	2841300	+	BSU27800	yrzH	gene		2841169	2841300	2841169	2841300	1	2841169	2841300	Y	
NC_000964.3	2841307	2841447	+	BSU27809	yrzT	gene		2841307	2841447	2841307	2841447	1	2841307	2841447	Y	
NC_000964.3	2841611	2843065	+	BSU27810	yrbD	gene		2841611	2843065	2841611	2843065	1	2841611	2843065	Y	
NC_000964.3	2843106	2843828	-	BSU27820	yrbC	gene		2843106	2843828	2843106	2843828	1	2843106	2843828	Y	
NC_000964.3	2843931	2844527	-	BSU27830	coxA	gene		2843931	2844527	2843931	2844527	1	2843931	2844527	Y	
NC_000964.3	2844675	2845838	-	BSU27840	safA	gene		2844675	2845838	2844675	2845838	1	2844675	2845838	Y	
NC_000964.3	2845955	2847061	-	BSU27850	nadA	gene		2845955	2847061	2845955	2847061	1	2845955	2847061	Y	
NC_000964.3	2847048	2847917	-	BSU27860	nadC	gene		2847048	2847917	2847048	2847917	1	2847048	2847917	Y	
NC_000964.3	2847871	2849466	-	BSU27870	nadB	gene		2847871	2849466	2847871	2849466	1	2847871	2849466	Y	
NC_000964.3	2849569	2850756	+	BSU27880	nifS	gene		2849569	2850756	2849569	2850756	1	2849569	2850756	Y	
NC_000964.3	2850716	2851258	+	BSU27890	nadR	gene		2850716	2851258	2850716	2851258	1	2850716	2851258	Y	
NC_000964.3	2851283	2852140	-	BSU27900	pheA	gene		2851283	2852140	2851283	2852140	1	2851283	2852140	Y	
NC_000964.3	2852157	2852600	-	BSU27910	pheB	gene		2852157	2852600	2852157	2852600	1	2852157	2852600	Y	
NC_000964.3	2852661	2853947	-	BSU27920	obgE	gene		2852661	2853947	2852661	2853947	1	2852661	2853947	Y	
NC_000964.3	2853981	2854559	-	BSU27930	spo0B	gene		2853981	2854559	2853981	2854559	1	2853981	2854559	Y	
NC_000964.3	2854880	2855164	-	BSU27940	rpmA	gene		2854880	2855164	2854880	2855164	1	2854880	2855164	Y	
NC_000964.3	2855177	2855515	-	BSU27950	ysxB	gene		2855177	2855515	2855177	2855515	1	2855177	2855515	Y	
NC_000964.3	2855518	2855826	-	BSU27960	rplU	gene		2855518	2855826	2855518	2855826	1	2855518	2855826	Y	
NC_000964.3	2855973	2856839	-	BSU27970	spoIVFB	gene		2855973	2856839	2855973	2856839	1	2855973	2856839	Y	
NC_000964.3	2856832	2857626	-	BSU27980	spoIVFA	gene		2856832	2857626	2856832	2857626	1	2856832	2857626	Y	
NC_000964.3	2857776	2858582	-	BSU27990	minD	gene		2857776	2858582	2857776	2858582	1	2857776	2858582	Y	
NC_000964.3	2858584	2859264	-	BSU28000	minC	gene		2858584	2859264	2858584	2859264	1	2858584	2859264	Y	
NC_000964.3	2859317	2859835	-	BSU28010	mreD	gene		2859317	2859835	2859317	2859835	1	2859317	2859835	Y	
NC_000964.3	2859832	2860704	-	BSU28020	mreC	gene		2859832	2860704	2859832	2860704	1	2859832	2860704	Y	
NC_000964.3	2860735	2861748	-	BSU28030	mreB	gene		2860735	2861748	2860735	2861748	1	2860735	2861748	Y	
NC_000964.3	2861840	2862535	-	BSU28040	radC	gene		2861840	2862535	2861840	2862535	1	2861840	2862535	Y	
NC_000964.3	2862572	2863141	-	BSU28050	maf	gene		2862572	2863141	2862572	2863141	1	2862572	2863141	Y	
NC_000964.3	2863294	2864292	-	BSU28060	spoIIB	gene		2863294	2864292	2863294	2864292	1	2863294	2864292	Y	
NC_000964.3	2864426	2865172	-	BSU28070	comC	gene		2864426	2865172	2864426	2865172	1	2864426	2865172	Y	
NC_000964.3	2865312	2866604	-	BSU28080	folC	gene		2865312	2866604	2865312	2866604	1	2865312	2866604	Y	
NC_000964.3	2866664	2869306	-	BSU28090	valS	gene		2866664	2869306	2866664	2869306	1	2866664	2869306	Y	
NC_000964.3	2869342	2869619	-	Leader_valS	valS_leader	riboswitch		2869342	2869619	2869342	2869619	1	2869342	2869619	Y	
NC_000964.3	2869754	2869945	+	BSU28099	yszA	gene		2869754	2869945	2869754	2869945	1	2869754	2869945	Y	
NC_000964.3	2869964	2870989	-	BSU28100	ysxE	gene		2869964	2870989	2869964	2870989	1	2869964	2870989	Y	
NC_000964.3	2871022	2872749	-	BSU28110	spoVID	gene		2871022	2872749	2871022	2872749	1	2871022	2872749	Y	
NC_000964.3	2872880	2874172	-	BSU28120	hemL	gene		2872880	2874172	2872880	2874172	1	2872880	2874172	Y	
NC_000964.3	2874202	2875176	-	BSU28130	hemB	gene		2874202	2875176	2874202	2875176	1	2874202	2875176	Y	
NC_000964.3	2875173	2875961	-	BSU28140	hemD	gene		2875173	2875961	2875173	2875961	1	2875173	2875961	Y	
NC_000964.3	2875951	2876895	-	BSU28150	hemC	gene		2875951	2876895	2875951	2876895	1	2875951	2876895	Y	
NC_000964.3	2876928	2877758	-	BSU28160	hemX	gene		2876928	2877758	2876928	2877758	1	2876928	2877758	Y	
NC_000964.3	2877766	2879133	-	BSU28170	hemA	gene		2877766	2879133	2877766	2879133	1	2877766	2879133	Y	
NC_000964.3	2879363	2879860	+	BSU28180	ysxD	gene		2879363	2879860	2879363	2879860	1	2879363	2879860	Y	
NC_000964.3	2879882	2880469	-	BSU28190	engB	gene		2879882	2880469	2879882	2880469	1	2879882	2880469	Y	
NC_000964.3	2880466	2882790	-	BSU28200	lonA	gene		2880466	2882790	2880466	2882790	1	2880466	2882790	Y	
NC_000964.3	2882971	2884629	-	BSU28210	lonB	gene		2882971	2884629	2882971	2884629	1	2882971	2884629	Y	
NC_000964.3	2884781	2886043	-	BSU28220	clpX	gene		2884781	2886043	2884781	2886043	1	2884781	2886043	Y	
NC_000964.3	2886315	2887589	-	BSU28230	tig	gene		2886315	2887589	2886315	2887589	1	2886315	2887589	Y	
NC_000964.3	2887817	2888821	-	BSU28240	ysoA	gene		2887817	2888821	2887817	2888821	1	2887817	2888821	Y	
NC_000964.3	2888940	2889539	-	BSU28250	leuD	gene		2888940	2889539	2888940	2889539	1	2888940	2889539	Y	
NC_000964.3	2889552	2890970	-	BSU28260	leuC	gene		2889552	2890970	2889552	2890970	1	2889552	2890970	Y	
NC_000964.3	2891020	2892117	-	BSU28270	leuB	gene		2891020	2892117	2891020	2892117	1	2891020	2892117	Y	
NC_000964.3	2892138	2893694	-	BSU28280	leuA	gene		2892138	2893694	2892138	2893694	1	2892138	2893694	Y	
NC_000964.3	2892550	2894991	+	BSU_none_145	S1070	ncRNA		2892550	2894991	2892550	2894991	1	2892550	2894991	Y	
NC_000964.3	2893681	2894709	-	BSU28290	ilvC	gene		2893681	2894709	2893681	2894709	1	2893681	2894709	Y	
NC_000964.3	2894733	2895251	-	BSU28300	ilvH	gene		2894733	2895251	2894733	2895251	1	2894733	2895251	Y	
NC_000964.3	2895248	2896972	-	BSU28310	ilvB	gene		2895248	2896972	2895248	2896972	1	2895248	2896972	Y	
NC_000964.3	2897788	2898123	+	BSU28320	ysnD	gene		2897788	2898123	2897788	2898123	1	2897788	2898123	Y	
NC_000964.3	2898292	2898747	+	BSU28330	ysnE	gene		2898292	2898747	2898292	2898747	1	2898292	2898747	Y	
NC_000964.3	2898931	2899752	+	BSU28340	ysnF	gene		2898931	2899752	2898931	2899752	1	2898931	2899752	Y	
NC_000964.3	2899816	2899889	-	BSU_TRNA_84	trnSL-Arg2	tRNA		2899816	2899889	2899816	2899889	1	2899816	2899889	Y	
NC_000964.3	2900020	2900529	-	BSU28350	ysnB	gene		2900020	2900529	2900020	2900529	1	2900020	2900529	Y	
NC_000964.3	2900545	2901141	-	BSU28360	ysnA	gene		2900545	2901141	2900545	2901141	1	2900545	2901141	Y	
NC_000964.3	2901154	2901891	-	BSU28370	rph	gene		2901154	2901891	2901154	2901891	1	2901154	2901891	Y	
NC_000964.3	2902002	2903102	-	BSU28380	gerM	gene		2902002	2903102	2902002	2903102	1	2902002	2903102	Y	
NC_000964.3	2903217	2904035	-	BSU28390	racE	gene		2903217	2904035	2903217	2904035	1	2903217	2904035	Y	
NC_000964.3	2904043	2904483	-	BSU28400	ysmB	gene		2904043	2904483	2904043	2904483	1	2904043	2904483	Y	
NC_000964.3	2904727	2904951	-	BSU28410	gerE	gene		2904727	2904951	2904727	2904951	1	2904727	2904951	Y	
NC_000964.3	2905067	2905510	-	BSU28420	ysmA	gene		2905067	2905510	2905067	2905510	1	2905067	2905510	Y	
NC_000964.3	2905571	2906332	-	BSU28430	sdhB	gene		2905571	2906332	2905571	2906332	1	2905571	2906332	Y	
NC_000964.3	2906335	2908095	-	BSU28440	sdhA	gene		2906335	2908095	2906335	2908095	1	2906335	2908095	Y	
NC_000964.3	2908129	2908737	-	BSU28450	sdhC	gene		2908129	2908737	2908129	2908737	1	2908129	2908737	Y	
NC_000964.3	2909030	2909476	+	BSU28460	yslB	gene		2909030	2909476	2909030	2909476	1	2909030	2909476	Y	
NC_000964.3	2909520	2910746	-	BSU28470	lysC	gene		2909520	2910746	2909520	2910746	1	2909520	2910746	Y	
NC_000964.3	2911116	2912888	-	BSU28490	uvrC	gene		2911116	2912888	2911116	2912888	1	2911116	2912888	Y	
NC_000964.3	2913024	2913338	-	BSU28500	trxA	gene		2913024	2913338	2913024	2913338	1	2913024	2913338	Y	
NC_000964.3	2913483	2913554	-	BSU_none_38	S1078	gene		2913483	2913554	2913483	2913554	1	2913483	2913554	Y	
NC_000964.3	2913661	2915148	-	BSU28510	xsa	gene		2913661	2915148	2913661	2915148	1	2913661	2915148	Y	
NC_000964.3	2915365	2916342	-	BSU28520	etfA	gene		2915365	2916342	2915365	2916342	1	2915365	2916342	Y	
NC_000964.3	2916378	2917151	-	BSU28530	etfB	gene		2916378	2917151	2916378	2917151	1	2916378	2917151	Y	
NC_000964.3	2917166	2917942	-	BSU28540	ysiB	gene		2917166	2917942	2917166	2917942	1	2917166	2917942	Y	
NC_000964.3	2917957	2918541	-	BSU28550	fadR	gene		2917957	2918541	2917957	2918541	1	2917957	2918541	Y	
NC_000964.3	2918646	2920328	-	BSU28560	lcfA	gene		2918646	2920328	2918646	2920328	1	2918646	2920328	Y	
NC_000964.3	2920517	2920921	-	BSU28570	yshE	gene		2920517	2920921	2920517	2920921	1	2920517	2920921	Y	
NC_000964.3	2920936	2923293	-	BSU28580	mutSB	gene		2920936	2923293	2920936	2923293	1	2920936	2923293	Y	
NC_000964.3	2923314	2925026	-	BSU28590	yshC	gene		2923314	2925026	2923314	2925026	1	2923314	2925026	Y	
NC_000964.3	2925100	2925633	-	BSU28600	yshB	gene		2925100	2925633	2925100	2925633	1	2925100	2925633	Y	
NC_000964.3	2925640	2925897	-	BSU28610	yshA	gene		2925640	2925897	2925640	2925897	1	2925640	2925897	Y	
NC_000964.3	2926031	2926972	+	BSU28620	rnhC	gene		2926031	2926972	2926031	2926972	1	2926031	2926972	Y	
NC_000964.3	2927008	2929422	-	BSU28630	pheT	gene		2927008	2929422	2927008	2929422	1	2927008	2929422	Y	
NC_000964.3	2929438	2930472	-	BSU28640	pheS	gene		2929438	2930472	2929438	2930472	1	2929438	2930472	Y	
NC_000964.3	2930522	2930790	-	Leader_pheS	pheS_leader	riboswitch		2930522	2930790	2930522	2930790	1	2930522	2930790	Y	
NC_000964.3	2930783	2931047	+	BSU_none_146	S1082	ncRNA		2930783	2931047	2930783	2931047	1	2930783	2931047	Y	
NC_000964.3	2930827	2931573	-	BSU28650	ysgA	gene		2930827	2931573	2930827	2931573	1	2930827	2931573	Y	
NC_000964.3	2931692	2931907	+	BSU28660	sspI	gene		2931692	2931907	2931692	2931907	1	2931692	2931907	Y	
NC_000964.3	2931889	2933301	-	BSU_none_147	S1083	ncRNA		2931889	2933301	2931889	2933301	1	2931889	2933301	Y	
NC_000964.3	2931976	2933082	+	BSU28670	ysfB	gene		2931976	2933082	2931976	2933082	1	2931976	2933082	Y	
NC_000964.3	2933185	2934597	+	BSU28680	glcD	gene		2933185	2934597	2933185	2934597	1	2933185	2934597	Y	
NC_000964.3	2934594	2935928	+	BSU28690	glcF	gene		2934594	2935928	2934594	2935928	1	2934594	2935928	Y	
NC_000964.3	2935967	2936209	-	BSU28700	ysfE	gene		2935967	2936209	2935967	2936209	1	2935967	2936209	Y	
NC_000964.3	2936382	2938178	-	BSU28710	cstA	gene		2936382	2938178	2936382	2938178	1	2936382	2938178	Y	
